Rank,Length,Released,BPM,Key,Genre,Label,Date,Track_ID
75,8:15,2020-08-07,121.0,C♯ min,Organic House / Downtempo,TRYBESof,2020-09-04,13948300.0
76,4:40,2020-04-24,125.0,A min,Tech House,Sink or Swim,2020-09-04,13395227.0
77,6:38,2020-08-28,121.0,E min,Melodic House & Techno,Enormous Tunes,2020-09-04,13989991.0
78,7:44,2020-08-25,120.0,G maj,Organic House / Downtempo,Anjunadeep,2020-09-04,14072010.0
79,5:59,2020-08-14,125.0,F min,House,Ultra,2020-09-04,13941343.0
80,6:39,2020-08-14,125.0,A♯ min,Tech House,Techne,2020-09-04,13911419.0
81,5:59,2020-07-03,122.0,A min,House,Club Sweat,2020-09-04,13734946.0
82,7:02,2020-08-28,125.0,A min,Tech House,Black Book Records,2020-09-04,14015613.0
83,4:56,2020-08-14,120.0,B min,Nu Disco / Disco,Sweat It Out,2020-09-04,14021432.0
84,5:54,2020-08-28,126.0,E maj,Tech House,MFF (Music For Freaks),2020-09-04,14001718.0
85,4:40,2020-08-21,124.0,A♯ maj,Funky / Groove / Jackin' House,Omerta,2020-09-04,13722869.0
86,5:18,2020-08-17,175.0,E maj,Drum & Bass,Born On Road,2020-09-04,14042578.0
87,7:25,2020-08-03,123.0,A♯ maj,Progressive House,Outta Limits,2020-09-04,14009050.0
88,6:46,2020-06-05,126.0,F min,House,Nothing Else Matters,2020-09-04,13577515.0
89,4:47,2020-08-20,87.0,G♯ min,Drum & Bass,Technique Recordings,2020-09-04,14042785.0
90,4:36,2020-08-14,113.0,G maj,Drum & Bass,Index,2020-09-04,14028721.0
91,7:04,2020-07-24,124.0,F♯ min,Melodic House & Techno,Fayer,2020-09-04,13845240.0
92,4:26,2020-08-21,126.0,F min,Big Room,SPINNIN' RECORDS,2020-09-04,14029000.0
93,4:10,2020-08-21,125.0,D min,Bass House,Musical Freedom,2020-09-04,13977116.0
94,5:26,2020-02-21,124.0,D min,House,HouseU,2020-09-04,13098550.0
95,6:00,2020-08-26,123.0,F♯ maj,Melodic House & Techno,Anjunadeep,2020-09-04,14046948.0
96,8:50,2020-08-21,120.0,A♯ maj,Organic House / Downtempo,Lost Miracle,2020-09-04,14006642.0
97,5:08,2020-05-29,125.0,D min,House,Defected,2020-09-04,13591932.0
98,5:07,2020-07-31,125.0,B min,Tech House,Club Sweat,2020-09-04,13889408.0
99,4:31,2020-08-21,174.0,A♯ maj,Drum & Bass,Critical Music,2020-09-04,13990564.0
100,5:45,2020-06-26,128.0,A min,Minimal / Deep Tech,Solid Grooves Raw,2020-09-04,13663462.0
1,5:36,2020-08-14,126.0,C♯ min,Tech House,Black Book Records,2020-09-06,13976394.0
2,5:14,2020-08-07,127.0,A min,Tech House,MUSE,2020-09-06,13964651.0
3,6:08,2020-08-28,128.0,A min,Tech House,CLNE,2020-09-06,14049733.0
4,7:27,2020-07-31,130.0,G min,Techno (Peak Time / Driving),Reload Records,2020-09-06,13922322.0
5,6:22,2020-06-26,126.0,B min,House,Defected,2020-09-06,13775146.0
6,6:43,2020-07-06,125.0,D maj,Melodic House & Techno,Recovery Collective,2020-09-06,13798519.0
7,5:36,2020-08-28,88.0,A♯ min,Drum & Bass,Computer Integrated Audio,2020-09-06,14081994.0
8,5:51,2020-08-28,126.0,A min,Melodic House & Techno,Ellum,2020-09-06,14062903.0
9,5:21,2020-07-31,127.0,B min,Tech House,Black Book Records,2020-09-06,13906746.0
10,6:29,2020-08-28,124.0,A♯ min,House,Toolroom,2020-09-06,14050560.0
11,3:57,2020-08-03,89.0,F maj,Drum & Bass,Jungle Cakes,2020-09-06,13979167.0
12,9:05,2020-08-28,121.0,F maj,Melodic House & Techno,Siamese,2020-09-06,14064695.0
13,8:30,2020-07-24,124.0,F♯ min,Melodic House & Techno,RCA Records Label,2020-09-06,13950938.0
14,5:41,2020-08-21,125.0,D min,Tech House,SOLOTOKO,2020-09-06,14100564.0
15,7:22,2020-08-28,124.0,A♯ maj,House,Classic Music Company,2020-09-06,14064783.0
16,6:22,2020-08-28,126.0,D min,House,Repopulate Mars,2020-09-06,14038450.0
17,7:49,2020-08-28,124.0,F maj,Melodic House & Techno,Siamese,2020-09-06,14064696.0
18,6:24,2020-07-10,128.0,G min,Tech House,Solid Grooves Records,2020-09-06,13739724.0
19,4:25,2020-08-07,126.0,D♯ min,Funky / Groove / Jackin' House,Next-Gen-Records,2020-09-06,14008696.0
20,6:04,2020-05-29,129.0,A♯ min,Tech House,Hot Fuss,2020-09-06,13602183.0
21,5:49,2020-08-21,127.0,F♯ min,Tech House,Relief,2020-09-06,14079214.0
22,7:33,2020-08-07,133.0,C maj,Techno (Peak Time / Driving),Say What?,2020-09-06,13930638.0
23,6:12,2020-08-14,129.0,A min,Tech House,Solid Grooves Records,2020-09-06,14027305.0
24,6:17,2020-07-17,128.0,B min,House,Defected,2020-09-06,13683546.0
25,5:53,2020-08-26,124.0,E maj,Melodic House & Techno,Anjunadeep,2020-09-06,14046946.0
26,4:48,2020-08-21,133.0,A♯ maj,Techno (Peak Time / Driving),Lenske,2020-09-06,13936517.0
27,6:22,2020-08-21,126.0,D min,House,Defected,2020-09-06,14040234.0
28,5:12,2020-08-07,123.0,B min,House,Defected,2020-09-06,13979134.0
29,4:35,2020-08-21,136.0,D♯ min,Techno (Peak Time / Driving),Lenske,2020-09-06,13936516.0
30,7:42,2020-07-31,130.0,A♯ maj,Techno (Peak Time / Driving),Reload Records,2020-09-06,13922323.0
31,8:01,2020-08-28,122.0,C min,Melodic House & Techno,Keinemusik,2020-09-06,14042935.0
32,5:09,2020-05-22,124.0,E min,House,There Was Jack,2020-09-06,13496482.0
33,4:17,2020-07-02,125.0,B min,House,Techne,2020-09-06,13809381.0
34,5:46,2020-08-07,123.0,G♯ maj,House,Toolroom,2020-09-06,13963694.0
35,4:44,2020-08-03,124.0,F maj,Funky / Groove / Jackin' House,PornoStar Records,2020-09-06,13932190.0
36,6:26,2020-07-17,130.0,D♯ min,Techno (Peak Time / Driving),Unrilis,2020-09-06,13905529.0
37,7:24,2020-08-14,123.0,F maj,Progressive House,Perspectives Digital,2020-09-06,13960351.0
38,6:28,2020-08-27,122.0,A♯ min,Melodic House & Techno,Afterlife Records,2020-09-06,14051353.0
39,4:29,2020-08-13,86.0,A♯ min,Drum & Bass,Souped Up Records,2020-09-06,13975572.0
40,5:49,2020-08-27,120.0,F♯ maj,Indie Dance,Afterlife Records,2020-09-06,14051355.0
41,7:40,2020-08-28,122.0,A♯ min,Organic House / Downtempo,TRYBESof,2020-09-06,14001559.0
42,6:36,2020-07-07,121.0,A♯ min,Melodic House & Techno,Anjunadeep,2020-09-06,13796725.0
43,5:39,2020-08-28,87.0,A♯ min,Drum & Bass,Computer Integrated Audio,2020-09-06,14081995.0
44,6:37,2020-08-21,122.0,D maj,Organic House / Downtempo,Do Not Sit On The Furniture Recordings,2020-09-06,14047348.0
45,6:01,2020-08-27,125.0,G♯ min,Melodic House & Techno,Afterlife Records,2020-09-06,14051354.0
46,6:02,2020-08-21,126.0,C♯ maj,Future House,HEXAGON,2020-09-06,14085901.0
47,7:24,2020-08-13,123.0,A min,Melodic House & Techno,Odd One Out,2020-09-06,14007977.0
48,6:06,2020-08-14,129.0,A min,Techno (Peak Time / Driving),1605,2020-09-06,13956494.0
49,6:51,2020-08-21,130.0,G min,Techno (Peak Time / Driving),Set About,2020-09-06,13914383.0
50,5:16,2020-08-07,128.0,B min,Minimal / Deep Tech,Rawsome Deep,2020-09-06,14009065.0
51,7:02,2020-07-16,122.0,D min,Deep House,Heat Up Music,2020-09-06,13836613.0
52,6:58,2020-08-21,121.0,F♯ maj,Indie Dance,Diynamic,2020-09-06,14004952.0
53,5:34,2020-07-10,133.0,D min,Techno (Raw / Deep / Hypnotic),UNCAGE,2020-09-06,13819650.0
54,5:15,2020-04-03,124.0,A maj,Deep House,SPINNIN' DEEP,2020-09-06,13270039.0
55,7:02,2020-08-28,125.0,A min,Tech House,Black Book Records,2020-09-06,14015613.0
56,6:25,2020-08-21,130.0,B min,Techno (Peak Time / Driving),Armada Music,2020-09-06,14035812.0
57,4:04,2020-07-03,123.0,D♯ maj,Dance,Atlantic Records UK,2020-09-06,13822322.0
58,6:11,2020-08-28,124.0,C maj,Tech House,DIRTYBIRD,2020-09-06,14040413.0
59,4:40,2020-08-21,124.0,A♯ maj,Funky / Groove / Jackin' House,Omerta,2020-09-06,13722869.0
60,4:45,2020-08-21,128.0,D min,Bass House,SPINNIN' RECORDS,2020-09-06,13999280.0
61,5:04,2020-07-13,123.0,A maj,Funky / Groove / Jackin' House,PornoStar Records,2020-09-06,13826608.0
62,8:00,2020-08-14,132.0,A min,Techno (Peak Time / Driving),Black Hole Recordings,2020-09-06,13896286.0
63,5:50,2020-08-21,127.0,B min,Tech House,Lovejuice Records,2020-09-06,14042560.0
64,8:04,2020-06-12,128.0,A min,Melodic House & Techno,RCA Records Label,2020-09-06,13778040.0
65,4:56,2020-08-14,120.0,B min,Nu Disco / Disco,Sweat It Out,2020-09-06,14021432.0
66,6:50,2020-08-07,123.0,A♯ min,Tech House,Toolroom,2020-09-06,13959066.0
67,5:39,2020-08-21,125.0,F♯ min,Tech House,IN CONTROL RECORDINGS,2020-09-06,13984039.0
68,4:10,2020-08-21,125.0,D min,Bass House,Musical Freedom,2020-09-06,13977116.0
69,6:45,2020-07-24,125.0,G maj,House,Get Physical Music,2020-09-06,13815035.0
70,6:18,2020-09-01,123.0,F maj,Melodic House & Techno,Counter Records,2020-09-06,14162348.0
71,5:54,2020-08-28,126.0,E maj,Tech House,MFF (Music For Freaks),2020-09-06,14001718.0
72,6:00,2020-08-28,128.0,A min,Minimal / Deep Tech,WYLD,2020-09-06,14103887.0
73,4:48,2020-08-21,88.0,A min,Drum & Bass,Critical Music,2020-09-06,13990563.0
74,3:43,2020-08-28,128.0,F min,Big Room,SPINNIN' RECORDS,2020-09-06,14044056.0
75,6:52,2020-07-17,124.0,G min,Melodic House & Techno,Quinn,2020-09-06,13962442.0
76,5:26,2020-02-21,124.0,D min,House,HouseU,2020-09-06,13098550.0
77,5:18,2020-06-26,122.0,D min,Tech House,SOLOTOKO,2020-09-06,13732876.0
78,7:16,2020-08-21,128.0,A♯ maj,Minimal / Deep Tech,Locus,2020-09-06,14001699.0
79,6:39,2020-08-14,125.0,A♯ min,Tech House,Techne,2020-09-06,13911419.0
80,10:19,2020-08-28,124.0,D min,Organic House / Downtempo,Siamese,2020-09-06,14064697.0
81,8:15,2020-08-07,121.0,C♯ min,Organic House / Downtempo,TRYBESof,2020-09-06,13948300.0
82,5:53,2020-08-21,125.0,F♯ min,Afro House,Saved Records,2020-09-06,14019546.0
83,5:59,2020-07-03,122.0,A min,House,Club Sweat,2020-09-06,13734946.0
84,5:18,2020-08-17,175.0,E maj,Drum & Bass,Born On Road,2020-09-06,14042578.0
85,5:05,2020-08-14,124.0,C min,Dance,Musical Freedom,2020-09-06,14058638.0
86,5:45,2020-06-26,128.0,A min,Minimal / Deep Tech,Solid Grooves Raw,2020-09-06,13663462.0
87,7:44,2020-08-25,120.0,G maj,Organic House / Downtempo,Anjunadeep,2020-09-06,14072010.0
88,4:40,2020-04-24,125.0,A min,Tech House,Sink or Swim,2020-09-06,13395227.0
89,5:08,2020-05-29,125.0,D min,House,Defected,2020-09-06,13591932.0
90,6:38,2020-08-28,121.0,E min,Melodic House & Techno,Enormous Tunes,2020-09-06,13989991.0
91,6:42,2020-08-14,129.0,A♯ min,Tech House,Trick,2020-09-06,13971806.0
92,6:00,2020-08-26,123.0,F♯ maj,Melodic House & Techno,Anjunadeep,2020-09-06,14046948.0
93,7:05,2020-08-31,134.0,A maj,Techno (Peak Time / Driving),Tronic,2020-09-06,14034661.0
94,5:44,2020-07-24,124.0,E min,Deep House,Salted Music,2020-09-06,13923047.0
95,7:04,2020-07-24,124.0,F♯ min,Melodic House & Techno,Fayer,2020-09-06,13845240.0
96,8:50,2020-08-21,120.0,A♯ maj,Organic House / Downtempo,Lost Miracle,2020-09-06,14006642.0
97,4:10,2020-08-28,124.0,E min,Dance,Heldeep Records,2020-09-06,14124020.0
98,6:35,2020-08-28,138.0,G min,Trance,Armind (Armada),2020-09-06,14051952.0
99,7:22,2020-05-01,123.0,G min,Nu Disco / Disco,Higher Ground (Mad Decent),2020-09-06,13527555.0
100,6:22,2020-08-28,140.0,F maj,Trance,Who's Afraid Of 138?!,2020-09-06,14083195.0
1,5:14,2020-08-07,127.0,A min,Tech House,MUSE,2020-09-08,13964651.0
2,5:36,2020-08-14,126.0,C♯ min,Tech House,Black Book Records,2020-09-08,13976394.0
3,6:08,2020-08-28,128.0,A min,Tech House,CLNE,2020-09-08,14049733.0
4,7:27,2020-07-31,130.0,G min,Techno (Peak Time / Driving),Reload Records,2020-09-08,13922322.0
5,6:43,2020-07-06,125.0,D maj,Melodic House & Techno,Recovery Collective,2020-09-08,13798519.0
6,6:22,2020-06-26,126.0,B min,House,Defected,2020-09-08,13775146.0
7,5:36,2020-08-28,88.0,A♯ min,Drum & Bass,Computer Integrated Audio,2020-09-08,14081994.0
8,5:51,2020-08-28,126.0,A min,Melodic House & Techno,Ellum,2020-09-08,14062903.0
9,5:21,2020-07-31,127.0,B min,Tech House,Black Book Records,2020-09-08,13906746.0
10,6:29,2020-08-28,124.0,A♯ min,House,Toolroom,2020-09-08,14050560.0
11,7:22,2020-08-28,124.0,A♯ maj,House,Classic Music Company,2020-09-08,14064783.0
12,5:41,2020-08-21,125.0,D min,Tech House,SOLOTOKO,2020-09-08,14100564.0
13,3:57,2020-08-03,89.0,F maj,Drum & Bass,Jungle Cakes,2020-09-08,13979167.0
14,6:22,2020-08-28,126.0,D min,House,Repopulate Mars,2020-09-08,14038450.0
15,8:30,2020-07-24,124.0,F♯ min,Melodic House & Techno,RCA Records Label,2020-09-08,13950938.0
16,9:05,2020-08-28,121.0,F maj,Melodic House & Techno,Siamese,2020-09-08,14064695.0
17,6:04,2020-05-29,129.0,A♯ min,Tech House,Hot Fuss,2020-09-08,13602183.0
18,6:24,2020-07-10,128.0,G min,Tech House,Solid Grooves Records,2020-09-08,13739724.0
19,6:17,2020-07-17,128.0,B min,House,Defected,2020-09-08,13683546.0
20,7:33,2020-08-07,133.0,C maj,Techno (Peak Time / Driving),Say What?,2020-09-08,13930638.0
21,4:25,2020-08-07,126.0,D♯ min,Funky / Groove / Jackin' House,Next-Gen-Records,2020-09-08,14008696.0
22,5:49,2020-08-21,127.0,F♯ min,Tech House,Relief,2020-09-08,14079214.0
23,6:12,2020-08-14,129.0,A min,Tech House,Solid Grooves Records,2020-09-08,14027305.0
24,6:18,2020-09-01,123.0,F maj,Melodic House & Techno,Counter Records,2020-09-08,14162348.0
25,8:01,2020-08-28,122.0,C min,Melodic House & Techno,Keinemusik,2020-09-08,14042935.0
26,5:12,2020-08-07,123.0,B min,House,Defected,2020-09-08,13979134.0
27,4:17,2020-07-02,125.0,B min,House,Techne,2020-09-08,13809381.0
28,7:24,2020-08-14,123.0,F maj,Progressive House,Perspectives Digital,2020-09-08,13960351.0
29,5:53,2020-08-26,124.0,E maj,Melodic House & Techno,Anjunadeep,2020-09-08,14046946.0
30,4:12,2020-09-04,86.0,B min,Drum & Bass,Symmetry Recordings,2020-09-08,14072296.0
31,7:42,2020-07-31,130.0,A♯ maj,Techno (Peak Time / Driving),Reload Records,2020-09-08,13922323.0
32,7:49,2020-08-28,124.0,F maj,Melodic House & Techno,Siamese,2020-09-08,14064696.0
33,5:09,2020-05-22,124.0,E min,House,There Was Jack,2020-09-08,13496482.0
34,5:46,2020-08-07,123.0,G♯ maj,House,Toolroom,2020-09-08,13963694.0
35,6:22,2020-08-21,126.0,D min,House,Defected,2020-09-08,14040234.0
36,5:15,2020-04-03,124.0,A maj,Deep House,SPINNIN' DEEP,2020-09-08,13270039.0
37,4:13,2020-09-04,87.0,F min,Drum & Bass,Symmetry Recordings,2020-09-08,14072297.0
38,7:40,2020-08-28,122.0,A♯ min,Organic House / Downtempo,TRYBESof,2020-09-08,14001559.0
39,4:48,2020-08-21,133.0,A♯ maj,Techno (Peak Time / Driving),Lenske,2020-09-08,13936517.0
40,5:49,2020-08-27,120.0,F♯ maj,Indie Dance,Afterlife Records,2020-09-08,14051355.0
41,5:39,2020-08-28,87.0,A♯ min,Drum & Bass,Computer Integrated Audio,2020-09-08,14081995.0
42,6:26,2020-07-17,130.0,D♯ min,Techno (Peak Time / Driving),Unrilis,2020-09-08,13905529.0
43,6:28,2020-08-27,122.0,A♯ min,Melodic House & Techno,Afterlife Records,2020-09-08,14051353.0
44,6:25,2020-08-21,130.0,B min,Techno (Peak Time / Driving),Armada Music,2020-09-08,14035812.0
45,6:37,2020-08-21,122.0,D maj,Organic House / Downtempo,Do Not Sit On The Furniture Recordings,2020-09-08,14047348.0
46,6:01,2020-08-27,125.0,G♯ min,Melodic House & Techno,Afterlife Records,2020-09-08,14051354.0
47,5:16,2020-08-07,128.0,B min,Minimal / Deep Tech,Rawsome Deep,2020-09-08,14009065.0
48,4:44,2020-08-03,124.0,F maj,Funky / Groove / Jackin' House,PornoStar Records,2020-09-08,13932190.0
49,6:02,2020-08-21,126.0,C♯ maj,Future House,HEXAGON,2020-09-08,14085901.0
50,4:35,2020-08-21,136.0,D♯ min,Techno (Peak Time / Driving),Lenske,2020-09-08,13936516.0
51,4:29,2020-08-13,86.0,A♯ min,Drum & Bass,Souped Up Records,2020-09-08,13975572.0
52,6:00,2020-08-28,128.0,A min,Minimal / Deep Tech,WYLD,2020-09-08,14103887.0
53,7:02,2020-07-16,122.0,D min,Deep House,Heat Up Music,2020-09-08,13836613.0
54,6:15,2020-09-01,124.0,F maj,Melodic House & Techno,Anjunadeep,2020-09-08,14103651.0
55,5:04,2020-07-13,123.0,A maj,Funky / Groove / Jackin' House,PornoStar Records,2020-09-08,13826608.0
56,6:36,2020-07-07,121.0,A♯ min,Melodic House & Techno,Anjunadeep,2020-09-08,13796725.0
57,7:12,2020-09-04,128.0,C maj,Techno (Peak Time / Driving),Drumcode,2020-09-08,14082062.0
58,6:51,2020-08-21,130.0,G min,Techno (Peak Time / Driving),Set About,2020-09-08,13914383.0
59,6:06,2020-08-14,129.0,A min,Techno (Peak Time / Driving),1605,2020-09-08,13956494.0
60,5:34,2020-07-10,133.0,D min,Techno (Raw / Deep / Hypnotic),UNCAGE,2020-09-08,13819650.0
61,7:02,2020-08-28,125.0,A min,Tech House,Black Book Records,2020-09-08,14015613.0
62,4:40,2020-08-21,124.0,A♯ maj,Funky / Groove / Jackin' House,Omerta,2020-09-08,13722869.0
63,6:58,2020-08-21,121.0,F♯ maj,Indie Dance,Diynamic,2020-09-08,14004952.0
64,4:10,2020-08-21,125.0,D min,Bass House,Musical Freedom,2020-09-08,13977116.0
65,6:11,2020-08-28,124.0,C maj,Tech House,DIRTYBIRD,2020-09-08,14040413.0
66,5:54,2020-08-28,126.0,E maj,Tech House,MFF (Music For Freaks),2020-09-08,14001718.0
67,4:56,2020-08-14,120.0,B min,Nu Disco / Disco,Sweat It Out,2020-09-08,14021432.0
68,5:50,2020-08-21,127.0,B min,Tech House,Lovejuice Records,2020-09-08,14042560.0
69,5:26,2020-02-21,124.0,D min,House,HouseU,2020-09-08,13098550.0
70,6:22,2020-08-28,140.0,F maj,Trance,Who's Afraid Of 138?!,2020-09-08,14083195.0
71,4:04,2020-07-03,123.0,D♯ maj,Dance,Atlantic Records UK,2020-09-08,13822322.0
72,8:00,2020-08-14,132.0,A min,Techno (Peak Time / Driving),Black Hole Recordings,2020-09-08,13896286.0
73,5:18,2020-06-26,122.0,D min,Tech House,SOLOTOKO,2020-09-08,13732876.0
74,7:24,2020-08-13,123.0,A min,Melodic House & Techno,Odd One Out,2020-09-08,14007977.0
75,5:44,2020-09-04,124.0,G♯ maj,House,Defected,2020-09-08,14114565.0
76,5:53,2020-08-21,125.0,F♯ min,Afro House,Saved Records,2020-09-08,14019546.0
77,8:04,2020-06-12,128.0,A min,Melodic House & Techno,RCA Records Label,2020-09-08,13778040.0
78,6:19,2020-09-04,124.0,F maj,Tech House,La Pera Records,2020-09-08,13926068.0
79,6:50,2020-08-07,123.0,A♯ min,Tech House,Toolroom,2020-09-08,13959066.0
80,4:45,2020-08-21,128.0,D min,Bass House,SPINNIN' RECORDS,2020-09-08,13999280.0
81,5:44,2020-07-24,124.0,E min,Deep House,Salted Music,2020-09-08,13923047.0
82,7:05,2020-08-31,134.0,A maj,Techno (Peak Time / Driving),Tronic,2020-09-08,14034661.0
83,8:16,2020-08-31,130.0,C♯ min,Techno (Peak Time / Driving),Terminal M,2020-09-08,13950720.0
84,5:32,2020-09-04,125.0,A♯ maj,House,Defected,2020-09-08,14114564.0
85,7:16,2020-08-21,128.0,A♯ maj,Minimal / Deep Tech,Locus,2020-09-08,14001699.0
86,5:18,2020-08-17,175.0,E maj,Drum & Bass,Born On Road,2020-09-08,14042578.0
87,6:12,2020-08-28,124.0,F♯ maj,House,Saifam Dance,2020-09-08,14066482.0
88,5:08,2020-05-29,125.0,D min,House,Defected,2020-09-08,13591932.0
89,7:34,2020-08-31,140.0,A min,Trance,Skullduggery,2020-09-08,14077311.0
90,8:15,2020-08-07,121.0,C♯ min,Organic House / Downtempo,TRYBESof,2020-09-08,13948300.0
91,5:45,2020-06-26,128.0,A min,Minimal / Deep Tech,Solid Grooves Raw,2020-09-08,13663462.0
92,6:35,2020-08-28,138.0,G min,Trance,Armind (Armada),2020-09-08,14051952.0
93,3:43,2020-08-28,128.0,F min,Big Room,SPINNIN' RECORDS,2020-09-08,14044056.0
94,7:44,2020-08-25,120.0,G maj,Organic House / Downtempo,Anjunadeep,2020-09-08,14072010.0
95,4:48,2020-08-21,88.0,A min,Drum & Bass,Critical Music,2020-09-08,13990563.0
96,5:04,2020-08-28,126.0,E min,Funky / Groove / Jackin' House,Next-Gen-Records,2020-09-08,13514275.0
97,6:45,2020-07-24,125.0,G maj,House,Get Physical Music,2020-09-08,13815035.0
98,5:25,2020-09-04,124.0,A maj,House,DVINE Sounds,2020-09-08,14078423.0
99,6:00,2020-08-26,123.0,F♯ maj,Melodic House & Techno,Anjunadeep,2020-09-08,14046948.0
100,6:39,2020-08-14,125.0,A♯ min,Tech House,Techne,2020-09-08,13911419.0
1,5:36,2020-08-14,126.0,C♯ min,Tech House,Black Book Records,2020-09-11,13976394.0
2,5:14,2020-08-07,127.0,A min,Tech House,MUSE,2020-09-11,13964651.0
3,7:27,2020-07-31,130.0,G min,Techno (Peak Time / Driving),Reload Records,2020-09-11,13922322.0
4,6:08,2020-08-28,128.0,A min,Tech House,CLNE,2020-09-11,14049733.0
5,6:43,2020-07-06,125.0,D maj,Melodic House & Techno,Recovery Collective,2020-09-11,13798519.0
6,6:29,2020-08-28,124.0,A♯ min,House,Toolroom,2020-09-11,14050560.0
7,6:22,2020-06-26,126.0,B min,House,Defected,2020-09-11,13775146.0
8,5:51,2020-08-28,126.0,A min,Melodic House & Techno,Ellum,2020-09-11,14062903.0
9,5:36,2020-08-28,88.0,A♯ min,Drum & Bass,Computer Integrated Audio,2020-09-11,14081994.0
10,7:22,2020-08-28,124.0,A♯ maj,House,Classic Music Company,2020-09-11,14064783.0
11,5:21,2020-07-31,127.0,B min,Tech House,Black Book Records,2020-09-11,13906746.0
12,5:41,2020-08-21,125.0,D min,Tech House,SOLOTOKO,2020-09-11,14100564.0
13,4:12,2020-09-04,86.0,B min,Drum & Bass,Symmetry Recordings,2020-09-11,14072296.0
14,4:13,2020-09-04,87.0,F min,Drum & Bass,Symmetry Recordings,2020-09-11,14072297.0
15,7:12,2020-09-04,128.0,C maj,Techno (Peak Time / Driving),Drumcode,2020-09-11,14082062.0
16,6:19,2020-09-04,124.0,F maj,Tech House,La Pera Records,2020-09-11,13926068.0
17,6:18,2020-09-01,123.0,F maj,Melodic House & Techno,Counter Records,2020-09-11,14162348.0
18,6:22,2020-08-28,126.0,D min,House,Repopulate Mars,2020-09-11,14038450.0
19,5:44,2020-09-04,124.0,G♯ maj,House,Defected,2020-09-11,14114565.0
20,8:30,2020-07-24,124.0,F♯ min,Melodic House & Techno,RCA Records Label,2020-09-11,13950938.0
21,3:57,2020-08-03,89.0,F maj,Drum & Bass,Jungle Cakes,2020-09-11,13979167.0
22,6:04,2020-05-29,129.0,A♯ min,Tech House,Hot Fuss,2020-09-11,13602183.0
23,6:24,2020-07-10,128.0,G min,Tech House,Solid Grooves Records,2020-09-11,13739724.0
24,7:24,2020-08-14,123.0,F maj,Progressive House,Perspectives Digital,2020-09-11,13960351.0
25,6:17,2020-07-17,128.0,B min,House,Defected,2020-09-11,13683546.0
26,5:32,2020-09-04,125.0,A♯ maj,House,Defected,2020-09-11,14114564.0
27,4:25,2020-08-07,126.0,D♯ min,Funky / Groove / Jackin' House,Next-Gen-Records,2020-09-11,14008696.0
28,7:33,2020-08-07,133.0,C maj,Techno (Peak Time / Driving),Say What?,2020-09-11,13930638.0
29,9:05,2020-08-28,121.0,F maj,Melodic House & Techno,Siamese,2020-09-11,14064695.0
30,7:42,2020-07-31,130.0,A♯ maj,Techno (Peak Time / Driving),Reload Records,2020-09-11,13922323.0
31,4:17,2020-07-02,125.0,B min,House,Techne,2020-09-11,13809381.0
